#LIBRARY    ENDF/B-VIII.0
#REACTION   CL-35(N,EL)CL-35-L0,SIG
#NUCLEUS    Cl-35
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 500599      2.68649      Lin-Lin
 500715      2.66         Lin-Lin
 500854      2.61284      Lin-Lin
 500992      2.55554      Lin-Lin
 501548      2.30044      Lin-Lin
 501825      2.18232      Lin-Lin
 502103      2.07622      Lin-Lin
 502380      1.98198      Lin-Lin
 502658      1.8985       Lin-Lin
 502935      1.82456      Lin-Lin
 503213      1.75934      Lin-Lin
 503544      1.69309      Lin-Lin
 503747      1.66049      Lin-Lin
 503905      1.64168      Lin-Lin
 504068      1.63219      Lin-Lin
 504082      1.63208      Lin-Lin
 504184      1.636        Lin-Lin
 504260      1.64628      Lin-Lin
 504340      1.66678      Lin-Lin
 504394      1.68849      Lin-Lin
 504449      1.71831      Lin-Lin
 504503      1.75797      Lin-Lin
 504552      1.80363      Lin-Lin
 504602      1.85895      Lin-Lin
 504700      1.98966      Lin-Lin
 504758      2.06426      Lin-Lin
 504796      2.10438      Lin-Lin
 504835      2.13161      Lin-Lin
 504866      2.14216      Lin-Lin
 504877      2.14338      Lin-Lin
 504914      2.1374       Lin-Lin
 504951      2.11784      Lin-Lin
 505000      2.07599      Lin-Lin
 505074      1.9949       Lin-Lin
 505183      1.87206      Lin-Lin
 505265      1.79243      Lin-Lin
 505346      1.72604      Lin-Lin
 505428      1.67129      Lin-Lin
 505509      1.6259       Lin-Lin
 505618      1.57639      Lin-Lin
 505727      1.53609      Lin-Lin
 505849      1.49858      Lin-Lin
 505972      1.46687      Lin-Lin
 506189      1.42028      Lin-Lin
 506455      1.37439      Lin-Lin
 506795      1.32612      Lin-Lin
 507203      1.27844      Lin-Lin
 507610      1.23956      Lin-Lin
 507912      1.21696      Lin-Lin
 508227      1.20144      Lin-Lin
 508402      1.1987       Lin-Lin
 508547      1.20172      Lin-Lin
 508697      1.21294      Lin-Lin
 508799      1.22782      Lin-Lin
 508874      1.2445       Lin-Lin
 508949      1.26802      Lin-Lin
 509020      1.29925      Lin-Lin
 509063      1.32351      Lin-Lin
 509106      1.35329      Lin-Lin
 509148      1.39         Lin-Lin
 509189      1.43325      Lin-Lin
 509228      1.48394      Lin-Lin
 509257      1.52955      Lin-Lin
 509286      1.58318      Lin-Lin
 509315      1.64655      Lin-Lin
 509344      1.72178      Lin-Lin
 509363      1.77983      Lin-Lin
 509383      1.84528      Lin-Lin
 509402      1.91925      Lin-Lin
 509422      2.003        Lin-Lin
 509441      2.09801      Lin-Lin
 509460      2.20595      Lin-Lin
 509480      2.32867      Lin-Lin
 509495      2.43888      Lin-Lin
 509511      2.56098      Lin-Lin
 509526      2.69611      Lin-Lin
 509542      2.84535      Lin-Lin
 509557      3.00971      Lin-Lin
 509573      3.18989      Lin-Lin
 509588      3.38626      Lin-Lin
 509604      3.59853      Lin-Lin
 509625      3.91046      Lin-Lin
 509653      4.35707      Lin-Lin
 509688      4.92104      Lin-Lin
 509709      5.22772      Lin-Lin
 509723      5.39522      Lin-Lin
 509735      5.52827      Lin-Lin
 509748      5.63281      Lin-Lin
 509760      5.70533      Lin-Lin
 509772      5.74317      Lin-Lin
 509778      5.74939      Lin-Lin
 509791      5.736        Lin-Lin
 509804      5.68789      Lin-Lin
 509817      5.60794      Lin-Lin
 509829      5.50014      Lin-Lin
 509846      5.32125      Lin-Lin
 509863      5.11299      Lin-Lin
 509897      4.65248      Lin-Lin
 509932      4.18347      Lin-Lin
 509958      3.85281      Lin-Lin
 509975      3.6502       Lin-Lin
 509993      3.46306      Lin-Lin
 510010      3.29138      Lin-Lin
 510028      3.13464      Lin-Lin
 510045      2.99196      Lin-Lin
 510066      2.83708      Lin-Lin
 510091      2.67734      Lin-Lin
 510116      2.53812      Lin-Lin
 510140      2.41662      Lin-Lin
 510164      2.31197      Lin-Lin
 510188      2.2213       Lin-Lin
 510212      2.14102      Lin-Lin
 510248      2.0371       Lin-Lin
 510284      1.94961      Lin-Lin
 510319      1.87546      Lin-Lin
 510356      1.81161      Lin-Lin
 510392      1.75591      Lin-Lin
 510442      1.69357      Lin-Lin
 510491      1.64217      Lin-Lin
 510540      1.59954      Lin-Lin
 510593      1.56155      Lin-Lin
 510672      1.51652      Lin-Lin
 510751      1.48253      Lin-Lin
 510831      1.457        Lin-Lin
 510910      1.4382       Lin-Lin
 511016      1.42132      Lin-Lin
 511121      1.41196      Lin-Lin
 511227      1.40887      Lin-Lin
 511386      1.41411      Lin-Lin
 511544      1.42974      Lin-Lin
 511703      1.45518      Lin-Lin
 511861      1.4894       Lin-Lin
 512020      1.53279      Lin-Lin
 512178      1.58611      Lin-Lin
 512337      1.64935      Lin-Lin
 512495      1.72287      Lin-Lin
 512654      1.80776      Lin-Lin
 512813      1.90402      Lin-Lin
 512984      2.02263      Lin-Lin
 513116      2.12335      Lin-Lin
 513288      2.26662      Lin-Lin
 513394      2.36239      Lin-Lin
 513605      2.56864      Lin-Lin
 513817      2.79174      Lin-Lin
 514440      3.49098      Lin-Lin
 514662      3.72393      Lin-Lin
 514874      3.92143      Lin-Lin
 515032      4.04789      Lin-Lin
 515191      4.15388      Lin-Lin
 515350      4.23643      Lin-Lin
 515508      4.29594      Lin-Lin
 515686      4.33384      Lin-Lin
 515878      4.34502      Lin-Lin
 516090      4.32369      Lin-Lin
 516301      4.27363      Lin-Lin
 516512      4.20056      Lin-Lin
 516829      4.05974      Lin-Lin
 517358      3.78453      Lin-Lin
 518098      3.38723      Lin-Lin
 518626      3.12462      Lin-Lin
 519049      2.93271      Lin-Lin
 519472      2.75653      Lin-Lin
 520001      2.55629      Lin-Lin
 520529      2.37401      Lin-Lin
 521163      2.17416      Lin-Lin
 521903      1.95855      Lin-Lin
 524001      1.37597      Lin-Lin
 524901      1.12005      Lin-Lin
 525239      1.02951      Lin-Lin
 525464      0.975446     Lin-Lin
 525632      0.940876     Lin-Lin
 525745      0.921834     Lin-Lin
 525858      0.907061     Lin-Lin
 525914      0.901429     Lin-Lin
 526026      0.894951     Lin-Lin
 526082      0.89431      Lin-Lin
 526167      0.897516     Lin-Lin
 526251      0.906147     Lin-Lin
 526336      0.921089     Lin-Lin
 526420      0.943311     Lin-Lin
 526476      0.962703     Lin-Lin
 526533      0.986153     Lin-Lin
 526589      1.01402      Lin-Lin
 526645      1.04667      Lin-Lin
 526701      1.08448      Lin-Lin
 526758      1.12783      Lin-Lin
 526814      1.1771       Lin-Lin
 526870      1.23264      Lin-Lin
 526926      1.29479      Lin-Lin
 526983      1.36383      Lin-Lin
 527042      1.44503      Lin-Lin
 527102      1.53451      Lin-Lin
 527162      1.63258      Lin-Lin
 527222      1.73884      Lin-Lin
 527282      1.8531       Lin-Lin
 527341      1.97506      Lin-Lin
 527431      2.17178      Lin-Lin
 527517      2.37387      Lin-Lin
 527658      2.72326      Lin-Lin
 527886      3.30266      Lin-Lin
 528011      3.60587      Lin-Lin
 528136      3.88643      Lin-Lin
 528248      4.1158       Lin-Lin
 528361      4.32292      Lin-Lin
 528530      4.60084      Lin-Lin
 528839      5.07736      Lin-Lin
 528952      5.27341      Lin-Lin
 529061      5.49313      Lin-Lin
 529166      5.74492      Lin-Lin
 529249      5.97791      Lin-Lin
 529340      6.27498      Lin-Lin
 529432      6.61297      Lin-Lin
 529635      7.45157      Lin-Lin
 529717      7.76985      Lin-Lin
 529792      8.00674      Lin-Lin
 529841      8.12253      Lin-Lin
 529890      8.19764      Lin-Lin
 529943      8.22692      Lin-Lin
 529996      8.20172      Lin-Lin
 530048      8.12468      Lin-Lin
 530101      7.99931      Lin-Lin
 530153      7.83446      Lin-Lin
 530240      7.50147      Lin-Lin
 530492      6.39066      Lin-Lin
 530600      5.95269      Lin-Lin
 530681      5.65684      Lin-Lin
 530763      5.38995      Lin-Lin
 530844      5.15076      Lin-Lin
 530925      4.93693      Lin-Lin
 531034      4.68671      Lin-Lin
 531142      4.47039      Lin-Lin
 531250      4.28291      Lin-Lin
 531359      4.11884      Lin-Lin
 531467      3.97432      Lin-Lin
 531630      3.78721      Lin-Lin
 531792      3.6282       Lin-Lin
 531955      3.49095      Lin-Lin
 532117      3.37075      Lin-Lin
 532334      3.23114      Lin-Lin
 532551      3.10943      Lin-Lin
 532794      2.98864      Lin-Lin
 533079      2.86349      Lin-Lin
 533438      2.723        Lin-Lin
 533895      2.56339      Lin-Lin
 534110      2.49685      Lin-Lin
 534272      2.45497      Lin-Lin
 534422      2.43018      Lin-Lin
 534485      2.42746      Lin-Lin
 534561      2.43467      Lin-Lin
 534619      2.45147      Lin-Lin
 534660      2.47254      Lin-Lin
 534705      2.5069       Lin-Lin
 534750      2.55761      Lin-Lin
 534784      2.61004      Lin-Lin
 534817      2.67867      Lin-Lin
 534851      2.76813      Lin-Lin
 534873      2.84218      Lin-Lin
 534896      2.93021      Lin-Lin
 534918      3.03469      Lin-Lin
 534941      3.1584       Lin-Lin
 534963      3.3044       Lin-Lin
 534980      3.43047      Lin-Lin
 534997      3.57221      Lin-Lin
 535015      3.74769      Lin-Lin
 535034      3.94484      Lin-Lin
 535052      4.16423      Lin-Lin
 535071      4.40539      Lin-Lin
 535099      4.80337      Lin-Lin
 535158      5.71212      Lin-Lin
 535182      6.06967      Lin-Lin
 535201      6.30186      Lin-Lin
 535220      6.49093      Lin-Lin
 535238      6.62865      Lin-Lin
 535252      6.69267      Lin-Lin
 535266      6.72911      Lin-Lin
 535273      6.73534      Lin-Lin
 535290      6.71909      Lin-Lin
 535307      6.66259      Lin-Lin
 535324      6.57206      Lin-Lin
 535350      6.38765      Lin-Lin
 535376      6.16543      Lin-Lin
 535455      5.42502      Lin-Lin
 535488      5.13568      Lin-Lin
 535522      4.87485      Lin-Lin
 535556      4.64345      Lin-Lin
 535590      4.43981      Lin-Lin
 535623      4.26112      Lin-Lin
 535657      4.10429      Lin-Lin
 535702      3.9241       Lin-Lin
 535747      3.77131      Lin-Lin
 535792      3.64075      Lin-Lin
 535836      3.5283       Lin-Lin
 535904      3.38654      Lin-Lin
 535974      3.2654       Lin-Lin
 536050      3.15745      Lin-Lin
 536125      3.06733      Lin-Lin
 536203      2.98925      Lin-Lin
 536307      2.90094      Lin-Lin
 536418      2.82303      Lin-Lin
 536595      2.72278      Lin-Lin
 536764      2.64593      Lin-Lin
 536932      2.58151      Lin-Lin
 537179      2.50254      Lin-Lin
 537448      2.43031      Lin-Lin
 537852      2.33924      Lin-Lin
 538439      2.22801      Lin-Lin
 539922      1.9756       Lin-Lin
 540340      1.89446      Lin-Lin
 540654      1.82344      Lin-Lin
 540863      1.76798      Lin-Lin
 541061      1.70649      Lin-Lin
 541226      1.6465       Lin-Lin
 541385      1.57842      Lin-Lin
 541490      1.52785      Lin-Lin
 541699      1.41901      Lin-Lin
 541775      1.38654      Lin-Lin
 541812      1.37608      Lin-Lin
 541850      1.37248      Lin-Lin
 541883      1.37747      Lin-Lin
 541915      1.39289      Lin-Lin
 541937      1.41077      Lin-Lin
 541958      1.43622      Lin-Lin
 541980      1.47066      Lin-Lin
 542001      1.51561      Lin-Lin
 542017      1.5572       Lin-Lin
 542031      1.59783      Lin-Lin
 542047      1.6543       Lin-Lin
 542064      1.71944      Lin-Lin
 542080      1.79346      Lin-Lin
 542096      1.87627      Lin-Lin
 542113      1.96741      Lin-Lin
 542137      2.11776      Lin-Lin
 542170      2.34085      Lin-Lin
 542204      2.57433      Lin-Lin
 542229      2.73435      Lin-Lin
 542251      2.86781      Lin-Lin
 542274      2.98327      Lin-Lin
 542296      3.078        Lin-Lin
 542319      3.15115      Lin-Lin
 542342      3.2034       Lin-Lin
 542363      3.23557      Lin-Lin
 542385      3.25257      Lin-Lin
 542399      3.25659      Lin-Lin
 542432      3.24789      Lin-Lin
 542466      3.22113      Lin-Lin
 542532      3.13996      Lin-Lin
 542655      2.97737      Lin-Lin
 542734      2.89293      Lin-Lin
 542810      2.8311       Lin-Lin
 542882      2.79212      Lin-Lin
 542955      2.77292      Lin-Lin
 542979      2.77118      Lin-Lin
 543034      2.77682      Lin-Lin
 543090      2.79722      Lin-Lin
 543145      2.83476      Lin-Lin
 543201      2.89269      Lin-Lin
 543242      2.95209      Lin-Lin
 543284      3.02765      Lin-Lin
 543325      3.12203      Lin-Lin
 543367      3.23815      Lin-Lin
 543408      3.37908      Lin-Lin
 543447      3.53615      Lin-Lin
 543485      3.71232      Lin-Lin
 543523      3.91224      Lin-Lin
 543573      4.21077      Lin-Lin
 543661      4.76527      Lin-Lin
 543698      4.97888      Lin-Lin
 543726      5.11352      Lin-Lin
 543754      5.21807      Lin-Lin
 543784      5.28969      Lin-Lin
 543806      5.31466      Lin-Lin
 543817      5.31808      Lin-Lin
 543844      5.3017       Lin-Lin
 543871      5.25254      Lin-Lin
 543898      5.17501      Lin-Lin
 543938      5.01821      Lin-Lin
 543978      4.82985      Lin-Lin
 544087      4.28182      Lin-Lin
 544143      4.02594      Lin-Lin
 544198      3.79853      Lin-Lin
 544253      3.60058      Lin-Lin
 544309      3.42993      Lin-Lin
 544364      3.28326      Lin-Lin
 544420      3.15705      Lin-Lin
 544475      3.04806      Lin-Lin
 544530      2.95348      Lin-Lin
 544614      2.83353      Lin-Lin
 544697      2.73441      Lin-Lin
 544780      2.65136      Lin-Lin
 544863      2.58089      Lin-Lin
 544974      2.50203      Lin-Lin
 545084      2.43653      Lin-Lin
 545252      2.35535      Lin-Lin
 545365      2.31015      Lin-Lin
 545583      2.23768      Lin-Lin
 545792      2.18188      Lin-Lin
 546113      2.11346      Lin-Lin
 546348      2.07417      Lin-Lin
 546600      2.04102      Lin-Lin
 546830      2.02152      Lin-Lin
 546967      2.01749      Lin-Lin
 547128      2.02529      Lin-Lin
 547235      2.0427       Lin-Lin
 547315      2.06569      Lin-Lin
 547396      2.10055      Lin-Lin
 547457      2.13728      Lin-Lin
 547518      2.18431      Lin-Lin
 547579      2.24219      Lin-Lin
 547744      2.42335      Lin-Lin
 547796      2.46825      Lin-Lin
 547835      2.49053      Lin-Lin
 547885      2.50155      Lin-Lin
 547925      2.49589      Lin-Lin
 547965      2.47866      Lin-Lin
 548019      2.44215      Lin-Lin
 548206      2.27252      Lin-Lin
 548313      2.18635      Lin-Lin
 548420      2.11663      Lin-Lin
 548528      2.06108      Lin-Lin
 548635      2.01637      Lin-Lin
 548803      1.96151      Lin-Lin
 548986      1.91574      Lin-Lin
 549231      1.86817      Lin-Lin
 549619      1.80989      Lin-Lin
 550111      1.75039      Lin-Lin
 551137      1.64404      Lin-Lin
 551673      1.59451      Lin-Lin
 551868      1.58247      Lin-Lin
 551950      1.58066      Lin-Lin
 552063      1.5853       Lin-Lin
 552126      1.59441      Lin-Lin
 552189      1.61205      Lin-Lin
 552231      1.63136      Lin-Lin
 552273      1.66002      Lin-Lin
 552301      1.68651      Lin-Lin
 552329      1.72116      Lin-Lin
 552357      1.7667       Lin-Lin
 552378      1.81018      Lin-Lin
 552399      1.86385      Lin-Lin
 552420      1.93015      Lin-Lin
 552441      2.01191      Lin-Lin
 552455      2.07653      Lin-Lin
 552469      2.15027      Lin-Lin
 552483      2.23385      Lin-Lin
 552497      2.32767      Lin-Lin
 552511      2.43157      Lin-Lin
 552525      2.54453      Lin-Lin
 552577      2.99405      Lin-Lin
 552594      3.1238       Lin-Lin
 552605      3.1944       Lin-Lin
 552617      3.2485       Lin-Lin
 552629      3.28454      Lin-Lin
 552641      3.29924      Lin-Lin
 552652      3.29427      Lin-Lin
 552662      3.2731       Lin-Lin
 552673      3.23738      Lin-Lin
 552689      3.16143      Lin-Lin
 552705      3.0662       Lin-Lin
 552761      2.68646      Lin-Lin
 552782      2.55665      Lin-Lin
 552803      2.44053      Lin-Lin
 552824      2.33865      Lin-Lin
 552845      2.25015      Lin-Lin
 552866      2.17357      Lin-Lin
 552894      2.08727      Lin-Lin
 552922      2.0158       Lin-Lin
 552950      1.95616      Lin-Lin
 552978      1.90595      Lin-Lin
 553020      1.84427      Lin-Lin
 553062      1.79488      Lin-Lin
 553109      1.75         Lin-Lin
 553157      1.71341      Lin-Lin
 553236      1.66461      Lin-Lin
 553333      1.61985      Lin-Lin
 553432      1.58408      Lin-Lin
 553585      1.54087      Lin-Lin
 553811      1.49081      Lin-Lin
 554174      1.42613      Lin-Lin
 555290      1.24717      Lin-Lin
 555761      1.16423      Lin-Lin
 556197      1.08017      Lin-Lin
 556741      0.965915     Lin-Lin
 557067      0.897476     Lin-Lin
 557230      0.866567     Lin-Lin
 557394      0.84095      Lin-Lin
 557503      0.828683     Lin-Lin
 557611      0.822161     Lin-Lin
 557648      0.821634     Lin-Lin
 557729      0.824209     Lin-Lin
 557811      0.833113     Lin-Lin
 557865      0.843364     Lin-Lin
 557920      0.857729     Lin-Lin
 557974      0.876864     Lin-Lin
 558029      0.901514     Lin-Lin
 558083      0.932518     Lin-Lin
 558124      0.960505     Lin-Lin
 558165      0.993024     Lin-Lin
 558206      1.03049      Lin-Lin
 558246      1.07336      Lin-Lin
 558287      1.12233      Lin-Lin
 558323      1.17144      Lin-Lin
 558369      1.24079      Lin-Lin
 558414      1.31976      Lin-Lin
 558448      1.38581      Lin-Lin
 558482      1.45815      Lin-Lin
 558520      1.54544      Lin-Lin
 558557      1.64129      Lin-Lin
 558594      1.74618      Lin-Lin
 558632      1.86066      Lin-Lin
 558669      1.98541      Lin-Lin
 558704      2.11251      Lin-Lin
 558738      2.24523      Lin-Lin
 558772      2.38813      Lin-Lin
 558806      2.54198      Lin-Lin
 558840      2.70761      Lin-Lin
 558883      2.93586      Lin-Lin
 558924      3.17285      Lin-Lin
 558965      3.43149      Lin-Lin
 559006      3.71191      Lin-Lin
 559050      4.03824      Lin-Lin
 559134      4.6733       Lin-Lin
 559170      4.92287      Lin-Lin
 559206      5.13631      Lin-Lin
 559229      5.25029      Lin-Lin
 559253      5.33862      Lin-Lin
 559279      5.40754      Lin-Lin
 559309      5.44753      Lin-Lin
 559323      5.45424      Lin-Lin
 559362      5.43658      Lin-Lin
 559400      5.38043      Lin-Lin
 559426      5.32905      Lin-Lin
 559634      4.83049      Lin-Lin
 559740      4.61048      Lin-Lin
 559846      4.41681      Lin-Lin
 560004      4.16148      Lin-Lin
 560163      3.93775      Lin-Lin
 560339      3.71968      Lin-Lin
 560512      3.53236      Lin-Lin
 560678      3.37511      Lin-Lin
 560832      3.2461       Lin-Lin
 561008      3.11582      Lin-Lin
 561184      3.00133      Lin-Lin
 561419      2.8692       Lin-Lin
 561664      2.75148      Lin-Lin
 561914      2.64954      Lin-Lin
 562145      2.56767      Lin-Lin
 562490      2.46459      Lin-Lin
 562812      2.38684      Lin-Lin
 563027      2.34524      Lin-Lin
 563245      2.31344      Lin-Lin
 563424      2.29904      Lin-Lin
 563491      2.29749      Lin-Lin
 563597      2.30124      Lin-Lin
 563703      2.31536      Lin-Lin
 563784      2.33632      Lin-Lin
 563864      2.37003      Lin-Lin
 563918      2.40227      Lin-Lin
 563972      2.44504      Lin-Lin
 564025      2.50157      Lin-Lin
 564065      2.55562      Lin-Lin
 564106      2.6223       Lin-Lin
 564146      2.70465      Lin-Lin
 564186      2.8064       Lin-Lin
 564213      2.8872       Lin-Lin
 564240      2.9801       Lin-Lin
 564267      3.08666      Lin-Lin
 564294      3.20844      Lin-Lin
 564320      3.3468       Lin-Lin
 564347      3.50264      Lin-Lin
 564382      3.73368      Lin-Lin
 564418      3.99117      Lin-Lin
 564488      4.53752      Lin-Lin
 564512      4.70586      Lin-Lin
 564535      4.85317      Lin-Lin
 564554      4.94992      Lin-Lin
 564573      5.02371      Lin-Lin
 564592      5.07168      Lin-Lin
 564613      5.09288      Lin-Lin
 564630      5.08369      Lin-Lin
 564648      5.05208      Lin-Lin
 564671      4.97868      Lin-Lin
 564694      4.87582      Lin-Lin
 564729      4.6828       Lin-Lin
 564825      4.07355      Lin-Lin
 564865      3.8386       Lin-Lin
 564906      3.62902      Lin-Lin
 564946      3.44589      Lin-Lin
 564986      3.28758      Lin-Lin
 565026      3.15128      Lin-Lin
 565067      3.03394      Lin-Lin
 565107      2.93268      Lin-Lin
 565147      2.84494      Lin-Lin
 565201      2.74527      Lin-Lin
 565255      2.66161      Lin-Lin
 565308      2.59067      Lin-Lin
 565389      2.50276      Lin-Lin
 565470      2.43109      Lin-Lin
 565552      2.37117      Lin-Lin
 565663      2.30614      Lin-Lin
 565771      2.25424      Lin-Lin
 565931      2.19245      Lin-Lin
 566087      2.14431      Lin-Lin
 566301      2.09078      Lin-Lin
 566624      2.02807      Lin-Lin
 566954      1.97704      Lin-Lin
 567466      1.91323      Lin-Lin
 568144      1.84483      Lin-Lin
 569027      1.77139      Lin-Lin
 569909      1.71018      Lin-Lin
 570615      1.67214      Lin-Lin
 570982      1.65944      Lin-Lin
 571262      1.65567      Lin-Lin
 571468      1.65794      Lin-Lin
 571703      1.66845      Lin-Lin
 571880      1.68435      Lin-Lin
 572056      1.7102       Lin-Lin
 572174      1.73498      Lin-Lin
 572291      1.76775      Lin-Lin
 572409      1.81076      Lin-Lin
 572497      1.8515       Lin-Lin
 572586      1.90122      Lin-Lin
 572674      1.96187      Lin-Lin
 572762      2.03573      Lin-Lin
 572850      2.12558      Lin-Lin
 572909      2.1959       Lin-Lin
 572968      2.27575      Lin-Lin
 573027      2.3662       Lin-Lin
 573086      2.46829      Lin-Lin
 573144      2.583        Lin-Lin
 573203      2.71106      Lin-Lin
 573262      2.85287      Lin-Lin
 573321      3.00822      Lin-Lin
 573413      3.27524      Lin-Lin
 573626      3.94309      Lin-Lin
 573703      4.15995      Lin-Lin
 573755      4.28306      Lin-Lin
 573806      4.38368      Lin-Lin
 573867      4.46833      Lin-Lin
 573927      4.51347      Lin-Lin
 573968      4.52169      Lin-Lin
 574015      4.50937      Lin-Lin
 574062      4.47635      Lin-Lin
 574124      4.4062       Lin-Lin
 574187      4.31149      Lin-Lin
 574280      4.13835      Lin-Lin
 574527      3.63503      Lin-Lin
 574644      3.41282      Lin-Lin
 574762      3.2142       Lin-Lin
 574880      3.04005      Lin-Lin
 574997      2.88873      Lin-Lin
 575115      2.7576       Lin-Lin
 575233      2.64385      Lin-Lin
 575350      2.54485      Lin-Lin
 575468      2.45828      Lin-Lin
 575644      2.34754      Lin-Lin
 575821      2.25509      Lin-Lin
 575997      2.1769       Lin-Lin
 576233      2.08967      Lin-Lin
 576497      2.00901      Lin-Lin
 576777      1.93855      Lin-Lin
 577144      1.86214      Lin-Lin
 577565      1.79039      Lin-Lin
 577997      1.72859      Lin-Lin
 578586      1.65678      Lin-Lin
 579468      1.56402      Lin-Lin
 580359      1.47938      Lin-Lin
 580569      1.46555      Lin-Lin
 580645      1.4641       Lin-Lin
 580728      1.46801      Lin-Lin
 580799      1.48044      Lin-Lin
 580842      1.49585      Lin-Lin
 580873      1.51346      Lin-Lin
 580904      1.53921      Lin-Lin
 580925      1.56282      Lin-Lin
 580946      1.59354      Lin-Lin
 580967      1.63371      Lin-Lin
 580983      1.67194      Lin-Lin
 580999      1.719        Lin-Lin
 581015      1.77696      Lin-Lin
 581030      1.84826      Lin-Lin
 581041      1.90447      Lin-Lin
 581051      1.96848      Lin-Lin
 581062      2.04092      Lin-Lin
 581072      2.12212      Lin-Lin
 581088      2.26013      Lin-Lin
 581102      2.39611      Lin-Lin
 581136      2.75409      Lin-Lin
 581149      2.87319      Lin-Lin
 581158      2.94055      Lin-Lin
 581169      3.0084       Lin-Lin
 581179      3.04872      Lin-Lin
 581190      3.06621      Lin-Lin
 581192      3.06694      Lin-Lin
 581198      3.06269      Lin-Lin
 581207      3.04261      Lin-Lin
 581216      3.00766      Lin-Lin
 581230      2.93241      Lin-Lin
 581243      2.83772      Lin-Lin
 581282      2.52795      Lin-Lin
 581303      2.3735       Lin-Lin
 581318      2.27121      Lin-Lin
 581334      2.18125      Lin-Lin
 581350      2.10292      Lin-Lin
 581366      2.03504      Lin-Lin
 581387      1.95844      Lin-Lin
 581408      1.89497      Lin-Lin
 581429      1.842        Lin-Lin
 581460      1.77777      Lin-Lin
 581491      1.72719      Lin-Lin
 581524      1.68475      Lin-Lin
 581561      1.64741      Lin-Lin
 581609      1.60818      Lin-Lin
 581667      1.5718       Lin-Lin
 581725      1.54348      Lin-Lin
 581816      1.50942      Lin-Lin
 581921      1.47991      Lin-Lin
 582078      1.44653      Lin-Lin
 582288      1.4127       Lin-Lin
 582618      1.37083      Lin-Lin
 583201      1.30981      Lin-Lin
 585158      1.12132      Lin-Lin
 586878      0.945696     Lin-Lin
 587332      0.904337     Lin-Lin
 587559      0.88723      Lin-Lin
 587786      0.874193     Lin-Lin
 587956      0.868238     Lin-Lin
 588088      0.866649     Lin-Lin
 588259      0.869727     Lin-Lin
 588370      0.875632     Lin-Lin
 588478      0.885073     Lin-Lin
 588599      0.900948     Lin-Lin
 588699      0.919199     Lin-Lin
 588799      0.942928     Lin-Lin
 588884      0.968298     Lin-Lin
 588970      0.99942      Lin-Lin
 589053      1.03635      Lin-Lin
 589132      1.07866      Lin-Lin
 589212      1.12915      Lin-Lin
 589265      1.16812      Lin-Lin
 589318      1.21196      Lin-Lin
 589370      1.26134      Lin-Lin
 589423      1.31703      Lin-Lin
 589476      1.37995      Lin-Lin
 589529      1.45121      Lin-Lin
 589582      1.53214      Lin-Lin
 589635      1.62435      Lin-Lin
 589675      1.70205      Lin-Lin
 589715      1.78815      Lin-Lin
 589754      1.88376      Lin-Lin
 589794      1.99013      Lin-Lin
 589834      2.10868      Lin-Lin
 589873      2.24097      Lin-Lin
 589913      2.38869      Lin-Lin
 589953      2.55346      Lin-Lin
 589992      2.73682      Lin-Lin
 590032      2.93979      Lin-Lin
 590072      3.16254      Lin-Lin
 590113      3.4097       Lin-Lin
 590181      3.85788      Lin-Lin
 590250      4.30784      Lin-Lin
 590291      4.55179      Lin-Lin
 590318      4.6906       Lin-Lin
 590344      4.8056       Lin-Lin
 590371      4.89614      Lin-Lin
 590397      4.96032      Lin-Lin
 590428      5.00193      Lin-Lin
 590447      5.00939      Lin-Lin
 590472      5.00088      Lin-Lin
 590510      4.95265      Lin-Lin
 590548      4.87285      Lin-Lin
 590625      4.66719      Lin-Lin
 590702      4.45804      Lin-Lin
 590753      4.33775      Lin-Lin
 590804      4.23904      Lin-Lin
 590856      4.163        Lin-Lin
 590918      4.09901      Lin-Lin
 590981      4.06421      Lin-Lin
 591022      4.05737      Lin-Lin
 591065      4.06607      Lin-Lin
 591107      4.09639      Lin-Lin
 591136      4.13491      Lin-Lin
 591166      4.2022       Lin-Lin
 591186      4.2695       Lin-Lin
 591206      4.36266      Lin-Lin
 591222      4.45722      Lin-Lin
 591238      4.58238      Lin-Lin
 591255      4.73623      Lin-Lin
 591271      4.916        Lin-Lin
 591304      5.30028      Lin-Lin
 591316      5.42062      Lin-Lin
 591328      5.5123       Lin-Lin
 591336      5.55315      Lin-Lin
 591348      5.58028      Lin-Lin
 591350      5.58068      Lin-Lin
 591360      5.56482      Lin-Lin
 591374      5.50348      Lin-Lin
 591383      5.44239      Lin-Lin
 591401      5.28674      Lin-Lin
 591438      4.95776      Lin-Lin
 591457      4.81911      Lin-Lin
 591482      4.66754      Lin-Lin
 591507      4.5534       Lin-Lin
 591535      4.46011      Lin-Lin
 591568      4.37982      Lin-Lin
 591612      4.30449      Lin-Lin
 591672      4.23375      Lin-Lin
 591773      4.15538      Lin-Lin
 592371      3.81385      Lin-Lin
 592980      3.44187      Lin-Lin
 593297      3.26175      Lin-Lin
 593615      3.09824      Lin-Lin
 593947      2.9455       Lin-Lin
 594310      2.79898      Lin-Lin
 594673      2.67092      Lin-Lin
 595036      2.55856      Lin-Lin
 595399      2.45937      Lin-Lin
 595882      2.34394      Lin-Lin
 596366      2.24406      Lin-Lin
