#LIBRARY    INDEN.0-beta
#REACTION   SI-28(N,EL)SI-28-L0,SIG
#NUCLEUS    Si-28
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 1.80411E+06 2.17822      Lin-Lin
 1.80415E+06 2.18166      Lin-Lin
 1.80419E+06 2.19867      Lin-Lin
 1.80423E+06 2.22638      Lin-Lin
 1.80448E+06 2.4292       Lin-Lin
 1.80507E+06 2.82982      Lin-Lin
 1.80515E+06 2.89922      Lin-Lin
 1.80523E+06 2.99408      Lin-Lin
 1.80542E+06 3.23098      Lin-Lin
 1.80548E+06 3.28987      Lin-Lin
 1.80554E+06 3.32073      Lin-Lin
 1.80574E+06 3.34903      Lin-Lin
 1.80576E+06 3.34986      Lin-Lin
 1.80582E+06 3.34022      Lin-Lin
 1.80588E+06 3.30739      Lin-Lin
 1.80607E+06 3.15901      Lin-Lin
 1.80623E+06 3.01521      Lin-Lin
 1.80644E+06 2.82784      Lin-Lin
 1.80648E+06 2.79528      Lin-Lin
 1.80682E+06 2.58546      Lin-Lin
 1.80688E+06 2.5265       Lin-Lin
 1.80711E+06 2.2758       Lin-Lin
 1.80719E+06 2.19599      Lin-Lin
 1.8074E+06  2.02819      Lin-Lin
 1.80746E+06 1.98729      Lin-Lin
 1.8075E+06  1.96928      Lin-Lin
 1.80756E+06 1.95667      Lin-Lin
 1.80774E+06 1.94564      Lin-Lin
 1.80782E+06 1.93713      Lin-Lin
 1.80798E+06 1.90238      Lin-Lin
 1.80811E+06 1.87007      Lin-Lin
 1.80817E+06 1.8445       Lin-Lin
 1.80828E+06 1.78239      Lin-Lin
 1.80843E+06 1.691        Lin-Lin
 1.80847E+06 1.67186      Lin-Lin
 1.80852E+06 1.66096      Lin-Lin
 1.80854E+06 1.66002      Lin-Lin
 1.80865E+06 1.67289      Lin-Lin
 1.80926E+06 1.76552      Lin-Lin
 1.80937E+06 1.77602      Lin-Lin
 1.812E+06   1.84378      Lin-Lin
 1.81334E+06 1.85807      Lin-Lin
 1.81469E+06 1.86588      Lin-Lin
 1.81603E+06 1.92961      Lin-Lin
 1.81738E+06 1.96244      Lin-Lin
 1.81872E+06 2.09013      Lin-Lin
 1.82007E+06 2.13784      Lin-Lin
 1.82278E+06 2.33017      Lin-Lin
 1.82413E+06 2.46809      Lin-Lin
 1.82548E+06 2.51019      Lin-Lin
 1.82701E+06 2.62643      Lin-Lin
 1.82871E+06 2.82672      Lin-Lin
 1.83041E+06 3.05013      Lin-Lin
 1.83211E+06 3.29774      Lin-Lin
 1.83382E+06 3.58227      Lin-Lin
 1.83518E+06 3.84184      Lin-Lin
 1.83621E+06 3.99866      Lin-Lin
 1.83724E+06 4.26657      Lin-Lin
 1.83826E+06 4.61591      Lin-Lin
 1.83929E+06 4.92857      Lin-Lin
 1.84084E+06 5.45369      Lin-Lin
 1.84186E+06 5.82649      Lin-Lin
 1.84238E+06 6.02001      Lin-Lin
 1.8431E+06  6.31883      Lin-Lin
 1.84341E+06 6.38749      Lin-Lin
 1.8439E+06  6.46671      Lin-Lin
 1.84444E+06 6.59753      Lin-Lin
 1.84548E+06 6.81033      Lin-Lin
 1.84651E+06 7.06852      Lin-Lin
 1.84755E+06 7.12832      Lin-Lin
 1.84858E+06 7.42775      Lin-Lin
 1.84962E+06 7.54728      Lin-Lin
 1.85066E+06 7.44155      Lin-Lin
 1.8517E+06  7.46197      Lin-Lin
 1.85274E+06 7.59199      Lin-Lin
 1.85378E+06 7.78161      Lin-Lin
 1.85482E+06 7.72079      Lin-Lin
 1.85586E+06 7.43073      Lin-Lin
 1.8569E+06  7.17591      Lin-Lin
 1.85782E+06 6.92601      Lin-Lin
 1.85899E+06 6.61107      Lin-Lin
 1.86004E+06 6.59051      Lin-Lin
 1.86108E+06 6.46125      Lin-Lin
 1.86213E+06 6.30253      Lin-Lin
 1.8629E+06  6.27328      Lin-Lin
 1.86353E+06 6.26548      Lin-Lin
 1.86528E+06 6.05172      Lin-Lin
 1.8673E+06  5.82565      Lin-Lin
 1.86878E+06 5.57229      Lin-Lin
 1.87054E+06 5.33137      Lin-Lin
 1.87406E+06 4.92429      Lin-Lin
 1.87582E+06 4.70465      Lin-Lin
 1.87759E+06 4.57972      Lin-Lin
 1.87936E+06 4.37554      Lin-Lin
 1.88113E+06 4.20571      Lin-Lin
 1.88291E+06 3.9748       Lin-Lin
 1.88468E+06 3.77373      Lin-Lin
 1.88824E+06 3.47408      Lin-Lin
 1.89003E+06 3.21615      Lin-Lin
 1.89182E+06 3.13229      Lin-Lin
 1.89361E+06 2.95603      Lin-Lin
 1.8974E+06  2.61397      Lin-Lin
 1.89899E+06 2.47548      Lin-Lin
 1.90079E+06 2.33312      Lin-Lin
 1.90331E+06 2.05684      Lin-Lin
 1.9044E+06  2.07256      Lin-Lin
 1.90548E+06 1.97957      Lin-Lin
 1.90656E+06 2.02825      Lin-Lin
 1.90765E+06 1.9967       Lin-Lin
 1.90874E+06 2.04002      Lin-Lin
 1.90956E+06 2.11479      Lin-Lin
 1.90983E+06 2.14316      Lin-Lin
 1.91091E+06 2.37788      Lin-Lin
 1.912E+06   2.53507      Lin-Lin
 1.91309E+06 2.82173      Lin-Lin
 1.91437E+06 3.03387      Lin-Lin
 1.91583E+06 3.42069      Lin-Lin
 1.91728E+06 3.67309      Lin-Lin
 1.91874E+06 3.85096      Lin-Lin
 1.92021E+06 3.95366      Lin-Lin
 1.921E+06   3.96728      Lin-Lin
 1.92167E+06 3.99331      Lin-Lin
 1.92314E+06 4.08366      Lin-Lin
 1.9246E+06  4.19347      Lin-Lin
 1.9257E+06  4.19013      Lin-Lin
 1.92644E+06 4.26252      Lin-Lin
 1.92699E+06 4.35807      Lin-Lin
 1.92717E+06 4.39897      Lin-Lin
 1.92791E+06 4.77515      Lin-Lin
 1.92805E+06 4.79476      Lin-Lin
 1.92856E+06 4.82522      Lin-Lin
 1.92865E+06 4.81893      Lin-Lin
 1.92879E+06 4.76561      Lin-Lin
 1.92938E+06 4.47716      Lin-Lin
 1.93003E+06 4.10654      Lin-Lin
 1.93012E+06 4.06194      Lin-Lin
 1.93026E+06 4.02695      Lin-Lin
 1.93086E+06 3.91615      Lin-Lin
 1.93159E+06 3.80623      Lin-Lin
 1.93233E+06 3.82093      Lin-Lin
 1.93307E+06 3.81628      Lin-Lin
 1.9351E+06  3.64045      Lin-Lin
 1.93696E+06 3.62247      Lin-Lin
 1.93881E+06 3.59256      Lin-Lin
 1.94253E+06 3.4338       Lin-Lin
 1.94439E+06 3.44051      Lin-Lin
 1.94625E+06 3.42896      Lin-Lin
 1.94812E+06 3.38078      Lin-Lin
 1.94999E+06 3.39671      Lin-Lin
 1.95186E+06 3.36401      Lin-Lin
 1.95374E+06 3.36693      Lin-Lin
 1.95562E+06 3.4077       Lin-Lin
 1.95938E+06 3.53389      Lin-Lin
 1.96108E+06 3.67461      Lin-Lin
 1.96259E+06 3.75621      Lin-Lin
 1.9641E+06  3.90122      Lin-Lin
 1.96562E+06 4.12769      Lin-Lin
 1.96713E+06 4.31266      Lin-Lin
 1.96865E+06 4.62648      Lin-Lin
 1.97017E+06 4.78163      Lin-Lin
 1.97169E+06 5.0394       Lin-Lin
 1.97321E+06 5.10892      Lin-Lin
 1.97474E+06 5.13493      Lin-Lin
 1.97626E+06 4.86143      Lin-Lin
 1.97779E+06 4.72814      Lin-Lin
 1.97932E+06 4.41541      Lin-Lin
 1.98086E+06 4.07082      Lin-Lin
 1.98239E+06 3.80362      Lin-Lin
 1.98392E+06 3.62823      Lin-Lin
 1.98546E+06 3.49699      Lin-Lin
 1.98681E+06 3.30944      Lin-Lin
 1.98729E+06 3.25181      Lin-Lin
 1.98739E+06 3.24649      Lin-Lin
 1.98758E+06 3.2701       Lin-Lin
 1.98816E+06 3.36183      Lin-Lin
 1.98893E+06 3.5054       Lin-Lin
 1.989E+06   3.508        Lin-Lin
 1.9896E+06  3.49184      Lin-Lin
 1.9897E+06  3.48222      Lin-Lin
 1.99047E+06 3.23155      Lin-Lin
 1.99124E+06 3.0003       Lin-Lin
 1.99202E+06 2.90136      Lin-Lin
 1.99279E+06 2.82072      Lin-Lin
 1.99356E+06 2.85127      Lin-Lin
 1.99434E+06 2.85497      Lin-Lin
 1.99543E+06 2.79672      Lin-Lin
 1.99724E+06 2.7178       Lin-Lin
 1.99918E+06 2.67101      Lin-Lin
 2.00113E+06 2.61438      Lin-Lin
 2.00308E+06 2.52472      Lin-Lin
 2.00503E+06 2.48274      Lin-Lin
 2.00698E+06 2.38045      Lin-Lin
 2.00893E+06 2.38975      Lin-Lin
 2.01089E+06 2.30165      Lin-Lin
 2.01285E+06 2.29126      Lin-Lin
 2.01482E+06 2.26291      Lin-Lin
 2.01678E+06 2.24685      Lin-Lin
 2.01875E+06 2.20166      Lin-Lin
 2.02073E+06 2.19025      Lin-Lin
 2.0227E+06  2.15243      Lin-Lin
 2.02468E+06 2.14819      Lin-Lin
 2.02666E+06 2.08316      Lin-Lin
 2.02865E+06 2.03392      Lin-Lin
 2.03063E+06 2.02168      Lin-Lin
 2.03262E+06 1.99067      Lin-Lin
 2.03462E+06 1.9185       Lin-Lin
 2.03661E+06 1.83585      Lin-Lin
 2.03797E+06 1.7937       Lin-Lin
 2.03806E+06 1.77972      Lin-Lin
 2.03861E+06 1.63827      Lin-Lin
 2.03881E+06 1.58933      Lin-Lin
 2.03961E+06 1.47764      Lin-Lin
 2.04041E+06 1.30783      Lin-Lin
 2.04107E+06 1.20813      Lin-Lin
 2.04117E+06 1.19533      Lin-Lin
 2.04122E+06 1.1936       Lin-Lin
 2.0413E+06  1.20044      Lin-Lin
 2.04182E+06 1.29671      Lin-Lin
 2.04202E+06 1.33595      Lin-Lin
 2.04242E+06 1.44339      Lin-Lin
 2.04282E+06 1.55512      Lin-Lin
 2.04357E+06 1.82244      Lin-Lin
 2.04362E+06 1.83555      Lin-Lin
 2.04372E+06 1.84963      Lin-Lin
 2.04443E+06 1.90096      Lin-Lin
 2.04523E+06 1.92965      Lin-Lin
 2.04644E+06 1.87956      Lin-Lin
 2.04805E+06 1.90374      Lin-Lin
 2.04926E+06 1.84649      Lin-Lin
 2.05128E+06 1.7214       Lin-Lin
 2.05289E+06 1.75322      Lin-Lin
 2.05451E+06 1.74237      Lin-Lin
 2.05613E+06 1.71764      Lin-Lin
 2.05734E+06 1.74089      Lin-Lin
 2.05765E+06 1.77247      Lin-Lin
 2.05816E+06 1.82841      Lin-Lin
 2.05897E+06 1.94036      Lin-Lin
 2.05978E+06 2.07372      Lin-Lin
 2.06055E+06 2.17036      Lin-Lin
 2.0606E+06  2.18143      Lin-Lin
 2.0607E+06  2.21524      Lin-Lin
 2.06141E+06 2.49329      Lin-Lin
 2.06212E+06 2.69251      Lin-Lin
 2.06222E+06 2.71429      Lin-Lin
 2.06237E+06 2.72173      Lin-Lin
 2.06289E+06 2.72444      Lin-Lin
 2.06299E+06 2.72051      Lin-Lin
 2.06304E+06 2.70922      Lin-Lin
 2.0631E+06  2.68259      Lin-Lin
 2.06352E+06 2.41144      Lin-Lin
 2.06382E+06 2.21741      Lin-Lin
 2.06394E+06 2.15302      Lin-Lin
 2.06454E+06 1.8839       Lin-Lin
 2.06463E+06 1.84923      Lin-Lin
 2.06472E+06 1.82117      Lin-Lin
 2.06538E+06 1.70137      Lin-Lin
 2.06548E+06 1.68667      Lin-Lin
 2.0663E+06  1.65773      Lin-Lin
 2.06752E+06 1.58731      Lin-Lin
 2.06916E+06 1.60466      Lin-Lin
 2.0701E+06  1.59805      Lin-Lin
 2.0708E+06  1.58459      Lin-Lin
 2.07244E+06 1.57047      Lin-Lin
 2.07367E+06 1.63427      Lin-Lin
 2.07408E+06 1.64431      Lin-Lin
 2.07572E+06 1.62069      Lin-Lin
 2.07737E+06 1.68129      Lin-Lin
 2.07902E+06 1.72023      Lin-Lin
 2.08017E+06 1.70497      Lin-Lin
 2.08025E+06 1.70859      Lin-Lin
 2.08035E+06 1.72475      Lin-Lin
 2.0818E+06  2.02329      Lin-Lin
 2.0819E+06  2.04881      Lin-Lin
 2.08211E+06 2.12454      Lin-Lin
 2.08263E+06 2.32511      Lin-Lin
 2.08273E+06 2.36955      Lin-Lin
 2.08314E+06 2.60266      Lin-Lin
 2.08346E+06 2.78066      Lin-Lin
 2.08356E+06 2.83446      Lin-Lin
 2.08376E+06 2.90855      Lin-Lin
 2.08433E+06 3.09316      Lin-Lin
 2.08441E+06 3.10519      Lin-Lin
 2.08443E+06 3.10586      Lin-Lin
 2.08516E+06 3.04469      Lin-Lin
 2.08526E+06 3.01713      Lin-Lin
 2.08599E+06 2.69878      Lin-Lin
 2.08607E+06 2.68017      Lin-Lin
 2.08612E+06 2.67723      Lin-Lin
 2.08666E+06 2.7016       Lin-Lin
 2.08687E+06 2.71814      Lin-Lin
 2.0876E+06  2.85376      Lin-Lin
 2.0877E+06  2.88057      Lin-Lin
 2.08786E+06 2.94967      Lin-Lin
 2.08853E+06 3.27826      Lin-Lin
 2.08936E+06 3.60081      Lin-Lin
 2.09014E+06 4.00373      Lin-Lin
 2.09024E+06 4.03554      Lin-Lin
 2.09102E+06 4.10181      Lin-Lin
 2.09164E+06 4.04763      Lin-Lin
 2.09185E+06 4.02405      Lin-Lin
 2.09268E+06 3.81836      Lin-Lin
 2.09351E+06 3.74891      Lin-Lin
 2.09435E+06 3.71546      Lin-Lin
 2.09518E+06 3.7677       Lin-Lin
 2.09601E+06 3.75755      Lin-Lin
 2.09736E+06 3.81987      Lin-Lin
 2.0987E+06  3.84788      Lin-Lin
 2.1005E+06  3.79045      Lin-Lin
 2.10229E+06 3.75885      Lin-Lin
 2.10648E+06 3.62472      Lin-Lin
 2.10732E+06 3.60022      Lin-Lin
 2.10901E+06 3.53299      Lin-Lin
 2.11027E+06 3.62958      Lin-Lin
 2.11111E+06 3.60061      Lin-Lin
 2.1119E+06  3.64199      Lin-Lin
 2.11206E+06 3.66496      Lin-Lin
 2.11364E+06 3.9967       Lin-Lin
 2.11534E+06 4.73447      Lin-Lin
 2.11613E+06 5.25077      Lin-Lin
 2.11623E+06 5.29611      Lin-Lin
 2.11682E+06 5.41209      Lin-Lin
 2.11703E+06 5.44289      Lin-Lin
 2.11745E+06 5.36054      Lin-Lin
 2.11788E+06 5.26202      Lin-Lin
 2.11872E+06 4.86221      Lin-Lin
 2.11957E+06 4.55241      Lin-Lin
 2.12E+06    4.26758      Lin-Lin
 2.12037E+06 4.01347      Lin-Lin
 2.12047E+06 3.95956      Lin-Lin
 2.12127E+06 3.70167      Lin-Lin
 2.1234E+06  3.29465      Lin-Lin
 2.12382E+06 3.21851      Lin-Lin
 2.12467E+06 3.26366      Lin-Lin
 2.12574E+06 3.10878      Lin-Lin
 2.12701E+06 2.98462      Lin-Lin
 2.12829E+06 2.8729       Lin-Lin
 2.13E+06    2.88869      Lin-Lin
 2.13214E+06 2.7899       Lin-Lin
 2.13428E+06 2.73989      Lin-Lin
 2.13643E+06 2.63935      Lin-Lin
 2.13858E+06 2.62166      Lin-Lin
 2.14073E+06 2.53844      Lin-Lin
 2.14288E+06 2.4891       Lin-Lin
 2.14504E+06 2.46793      Lin-Lin
 2.1472E+06  2.49779      Lin-Lin
 2.14936E+06 2.5368       Lin-Lin
 2.15364E+06 2.3795       Lin-Lin
 2.15588E+06 2.36845      Lin-Lin
 2.15805E+06 2.38163      Lin-Lin
 2.16023E+06 2.36262      Lin-Lin
 2.16242E+06 2.30893      Lin-Lin
 2.16461E+06 2.31162      Lin-Lin
 2.16636E+06 2.30135      Lin-Lin
 2.16768E+06 2.40647      Lin-Lin
 2.16899E+06 2.55696      Lin-Lin
 2.17031E+06 2.73585      Lin-Lin
 2.17163E+06 2.94947      Lin-Lin
 2.17262E+06 2.966        Lin-Lin
 2.17295E+06 2.96718      Lin-Lin
 2.17427E+06 2.82884      Lin-Lin
 2.17559E+06 2.78532      Lin-Lin
 2.17692E+06 2.68804      Lin-Lin
 2.17824E+06 2.63311      Lin-Lin
 2.17957E+06 2.43207      Lin-Lin
 2.17974E+06 2.42845      Lin-Lin
 2.18134E+06 2.43105      Lin-Lin
 2.18578E+06 2.29215      Lin-Lin
 2.188E+06   2.24217      Lin-Lin
 2.19022E+06 2.17241      Lin-Lin
 2.19245E+06 2.16802      Lin-Lin
 2.19469E+06 2.17575      Lin-Lin
 2.19692E+06 2.16135      Lin-Lin
 2.20141E+06 2.07568      Lin-Lin
 2.20365E+06 2.05532      Lin-Lin
 2.2059E+06  2.04428      Lin-Lin
 2.20816E+06 2.08044      Lin-Lin
 2.21042E+06 2.01157      Lin-Lin
 2.2122E+06  2.016        Lin-Lin
 2.21268E+06 2.00212      Lin-Lin
 2.21494E+06 1.99504      Lin-Lin
 2.21903E+06 2.02039      Lin-Lin
 2.22039E+06 2.04049      Lin-Lin
 2.22312E+06 2.27381      Lin-Lin
 2.22444E+06 2.41593      Lin-Lin
 2.22449E+06 2.42439      Lin-Lin
 2.22586E+06 2.78297      Lin-Lin
 2.22689E+06 2.93665      Lin-Lin
 2.22723E+06 2.98353      Lin-Lin
 2.22826E+06 3.00231      Lin-Lin
 2.2286E+06  3.00469      Lin-Lin
 2.22963E+06 2.91361      Lin-Lin
 2.22997E+06 2.89858      Lin-Lin
 2.23135E+06 2.76814      Lin-Lin
 2.23272E+06 2.52963      Lin-Lin
 2.2341E+06  2.41751      Lin-Lin
 2.23554E+06 2.31241      Lin-Lin
 2.23623E+06 2.1989       Lin-Lin
 2.23686E+06 2.09476      Lin-Lin
 2.24008E+06 1.95803      Lin-Lin
 2.24239E+06 1.85398      Lin-Lin
 2.24701E+06 1.78313      Lin-Lin
 2.24933E+06 1.7732       Lin-Lin
 2.25165E+06 1.7922       Lin-Lin
 2.25398E+06 1.70292      Lin-Lin
 2.25765E+06 1.67548      Lin-Lin
 2.259E+06   1.66373      Lin-Lin
 2.26097E+06 1.5988       Lin-Lin
 2.2633E+06  1.49954      Lin-Lin
 2.26565E+06 1.50932      Lin-Lin
 2.26799E+06 1.48696      Lin-Lin
 2.26858E+06 1.50406      Lin-Lin
 2.27034E+06 1.53768      Lin-Lin
 2.2727E+06  1.64265      Lin-Lin
 2.2755E+06  1.68501      Lin-Lin
 2.27741E+06 1.83058      Lin-Lin
 2.27978E+06 2.0798       Lin-Lin
 2.28156E+06 2.36978      Lin-Lin
 2.28215E+06 2.46277      Lin-Lin
 2.2833E+06  2.46898      Lin-Lin
 2.28452E+06 2.49735      Lin-Lin
 2.28689E+06 2.89645      Lin-Lin
 2.28927E+06 3.10616      Lin-Lin
 2.29166E+06 3.24786      Lin-Lin
 2.29285E+06 3.21956      Lin-Lin
 2.29404E+06 3.16478      Lin-Lin
 2.29643E+06 2.96572      Lin-Lin
 2.29883E+06 2.85783      Lin-Lin
 2.30123E+06 2.81738      Lin-Lin
 2.30363E+06 2.78512      Lin-Lin
 2.305E+06   2.73862      Lin-Lin
 2.30603E+06 2.68889      Lin-Lin
 2.30844E+06 2.63246      Lin-Lin
 2.31086E+06 2.52783      Lin-Lin
 2.31327E+06 2.4416       Lin-Lin
 2.31569E+06 2.30154      Lin-Lin
 2.31812E+06 2.2403       Lin-Lin
 2.32055E+06 2.21122      Lin-Lin
 2.32298E+06 2.17233      Lin-Lin
 2.32541E+06 2.14034      Lin-Lin
 2.32785E+06 2.08476      Lin-Lin
 2.3303E+06  2.11999      Lin-Lin
 2.3314E+06  2.09952      Lin-Lin
 2.33274E+06 2.06589      Lin-Lin
 2.33519E+06 1.91934      Lin-Lin
 2.33728E+06 1.97094      Lin-Lin
 2.33937E+06 2.00167      Lin-Lin
 2.34134E+06 1.93441      Lin-Lin
 2.34331E+06 2.00826      Lin-Lin
 2.34528E+06 1.95281      Lin-Lin
 2.34726E+06 1.9253       Lin-Lin
 2.34924E+06 2.03236      Lin-Lin
 2.35122E+06 1.96781      Lin-Lin
 2.35519E+06 1.94082      Lin-Lin
 2.3563E+06  1.94242      Lin-Lin
 2.35718E+06 1.93069      Lin-Lin
 2.35917E+06 1.92377      Lin-Lin
 2.36117E+06 1.89115      Lin-Lin
 2.36316E+06 1.8375       Lin-Lin
 2.36513E+06 1.85992      Lin-Lin
 2.36667E+06 1.93494      Lin-Lin
 2.36767E+06 1.93086      Lin-Lin
 2.36842E+06 1.95825      Lin-Lin
 2.36867E+06 1.97131      Lin-Lin
 2.37047E+06 2.27473      Lin-Lin
 2.37068E+06 2.31893      Lin-Lin
 2.37118E+06 2.49301      Lin-Lin
 2.37168E+06 2.67209      Lin-Lin
 2.37268E+06 3.04874      Lin-Lin
 2.37344E+06 3.22277      Lin-Lin
 2.37369E+06 3.2742       Lin-Lin
 2.37432E+06 3.2956       Lin-Lin
 2.37461E+06 3.30229      Lin-Lin
 2.3747E+06  3.2982       Lin-Lin
 2.37489E+06 3.25902      Lin-Lin
 2.3757E+06  3.05487      Lin-Lin
 2.37671E+06 2.68854      Lin-Lin
 2.3769E+06  2.63657      Lin-Lin
 2.37772E+06 2.44128      Lin-Lin
 2.3786E+06  2.2167       Lin-Lin
 2.37873E+06 2.18898      Lin-Lin
 2.37898E+06 2.16396      Lin-Lin
 2.38075E+06 2.02136      Lin-Lin
 2.38176E+06 1.96389      Lin-Lin
 2.38327E+06 1.92174      Lin-Lin
 2.3853E+06  1.88421      Lin-Lin
 2.38718E+06 1.88872      Lin-Lin
 2.3878E+06  1.90373      Lin-Lin
 2.38935E+06 1.91436      Lin-Lin
 2.39138E+06 1.90385      Lin-Lin
 2.39342E+06 1.77267      Lin-Lin
 2.39546E+06 1.77489      Lin-Lin
 2.3975E+06  1.79374      Lin-Lin
 2.39954E+06 1.82266      Lin-Lin
 2.40159E+06 1.79453      Lin-Lin
 2.40327E+06 1.86372      Lin-Lin
 2.40364E+06 1.87533      Lin-Lin
 2.40569E+06 1.78462      Lin-Lin
 2.40774E+06 1.82199      Lin-Lin
 2.4098E+06  1.70318      Lin-Lin
 2.41186E+06 1.71075      Lin-Lin
 2.41392E+06 1.73019      Lin-Lin
 2.41598E+06 1.7011       Lin-Lin
 2.41805E+06 1.68463      Lin-Lin
 2.42012E+06 1.64477      Lin-Lin
 2.4222E+06  1.64669      Lin-Lin
 2.42427E+06 1.69455      Lin-Lin
 2.42556E+06 1.6827       Lin-Lin
 2.42842E+06 1.61721      Lin-Lin
 2.43051E+06 1.62256      Lin-Lin
 2.43259E+06 1.54904      Lin-Lin
 2.43468E+06 1.39168      Lin-Lin
 2.43677E+06 1.32103      Lin-Lin
 2.43886E+06 1.15783      Lin-Lin
 2.44044E+06 1.01667      Lin-Lin
 2.44096E+06 0.970994     Lin-Lin
 2.44143E+06 0.953325     Lin-Lin
 2.4419E+06  0.937913     Lin-Lin
 2.44292E+06 0.932144     Lin-Lin
 2.44306E+06 0.933733     Lin-Lin
 2.44319E+06 0.942325     Lin-Lin
 2.44516E+06 1.10613      Lin-Lin
 2.44713E+06 1.32532      Lin-Lin
 2.44726E+06 1.34258      Lin-Lin
 2.44779E+06 1.45155      Lin-Lin
 2.44911E+06 1.73061      Lin-Lin
 2.44937E+06 1.78377      Lin-Lin
 2.45148E+06 2.02473      Lin-Lin
 2.45359E+06 2.42053      Lin-Lin
 2.45571E+06 2.73829      Lin-Lin
 2.45783E+06 2.94558      Lin-Lin
 2.4593E+06  3.04946      Lin-Lin
 2.45995E+06 3.11922      Lin-Lin
 2.46214E+06 3.21261      Lin-Lin
 2.46247E+06 3.21011      Lin-Lin
 2.46633E+06 2.97483      Lin-Lin
 2.46846E+06 2.81663      Lin-Lin
 2.47059E+06 2.69261      Lin-Lin
 2.47273E+06 2.71311      Lin-Lin
 2.47487E+06 2.57756      Lin-Lin
 2.47701E+06 2.59516      Lin-Lin
 2.47916E+06 2.64667      Lin-Lin
 2.48131E+06 2.66934      Lin-Lin
 2.48346E+06 2.73483      Lin-Lin
 2.48561E+06 2.77348      Lin-Lin
 2.48723E+06 2.83816      Lin-Lin
 2.48831E+06 2.90311      Lin-Lin
 2.48939E+06 2.95413      Lin-Lin
 2.49047E+06 3.08714      Lin-Lin
 2.49155E+06 3.30315      Lin-Lin
 2.49263E+06 3.53894      Lin-Lin
 2.49372E+06 3.67944      Lin-Lin
 2.4939E+06  3.72172      Lin-Lin
 2.4948E+06  3.97529      Lin-Lin
 2.49588E+06 4.38234      Lin-Lin
 2.49697E+06 4.57989      Lin-Lin
 2.49805E+06 4.79531      Lin-Lin
 2.49914E+06 4.63255      Lin-Lin
 2.50023E+06 4.56692      Lin-Lin
 2.50132E+06 4.22745      Lin-Lin
 2.5024E+06  3.88463      Lin-Lin
 2.50349E+06 3.69018      Lin-Lin
 2.50458E+06 3.52153      Lin-Lin
 2.50594E+06 3.35166      Lin-Lin
 2.50758E+06 3.20265      Lin-Lin
 2.50922E+06 3.16632      Lin-Lin
 2.51086E+06 3.1091       Lin-Lin
 2.5125E+06  2.9512       Lin-Lin
 2.51415E+06 2.90459      Lin-Lin
 2.51579E+06 2.95734      Lin-Lin
 2.51744E+06 2.90649      Lin-Lin
 2.51909E+06 2.78269      Lin-Lin
 2.52074E+06 2.83098      Lin-Lin
 2.52294E+06 2.72131      Lin-Lin
 2.5257E+06  2.76786      Lin-Lin
 2.52846E+06 2.7537       Lin-Lin
 2.53123E+06 2.75628      Lin-Lin
 2.534E+06   2.84015      Lin-Lin
 2.53677E+06 2.7012       Lin-Lin
 2.53955E+06 2.73869      Lin-Lin
 2.54234E+06 2.67996      Lin-Lin
 2.54513E+06 2.70469      Lin-Lin
 2.54792E+06 2.83189      Lin-Lin
 2.55072E+06 2.75728      Lin-Lin
 2.55353E+06 2.72268      Lin-Lin
 2.55633E+06 2.76093      Lin-Lin
 2.55915E+06 2.75788      Lin-Lin
 2.56196E+06 2.72108      Lin-Lin
 2.56478E+06 2.73612      Lin-Lin
 2.5654E+06  2.73485      Lin-Lin
 2.5676E+06  2.74969      Lin-Lin
 2.57044E+06 2.87062      Lin-Lin
 2.57328E+06 2.73321      Lin-Lin
 2.57612E+06 2.7084       Lin-Lin
 2.5784E+06  2.71162      Lin-Lin
 2.57896E+06 2.70587      Lin-Lin
 2.58181E+06 2.6202       Lin-Lin
 2.58467E+06 2.62451      Lin-Lin
 2.58753E+06 2.6025       Lin-Lin
 2.59039E+06 2.56852      Lin-Lin
 2.59326E+06 2.61653      Lin-Lin
 2.59614E+06 2.6505       Lin-Lin
 2.59902E+06 2.74146      Lin-Lin
 2.6019E+06  2.8069       Lin-Lin
 2.60417E+06 2.74703      Lin-Lin
 2.60594E+06 2.65122      Lin-Lin
 2.60768E+06 2.58241      Lin-Lin
 2.60942E+06 2.59342      Lin-Lin
 2.61116E+06 2.55213      Lin-Lin
 2.6129E+06  2.65907      Lin-Lin
 2.61464E+06 2.53665      Lin-Lin
 2.61638E+06 2.60954      Lin-Lin
 2.61813E+06 2.66175      Lin-Lin
 2.61988E+06 2.60154      Lin-Lin
 2.62163E+06 2.57709      Lin-Lin
 2.6229E+06  2.57921      Lin-Lin
 2.62339E+06 2.57461      Lin-Lin
 2.62514E+06 2.5931       Lin-Lin
 2.6269E+06  2.566        Lin-Lin
 2.62865E+06 2.46703      Lin-Lin
 2.63041E+06 2.56434      Lin-Lin
 2.63217E+06 2.44079      Lin-Lin
 2.6334E+06  2.43003      Lin-Lin
 2.63544E+06 2.43425      Lin-Lin
 2.63747E+06 2.46705      Lin-Lin
 2.63836E+06 2.46705      Lin-Lin
 2.63924E+06 2.46746      Lin-Lin
 2.64101E+06 2.52398      Lin-Lin
 2.64278E+06 2.49492      Lin-Lin
 2.64455E+06 2.45516      Lin-Lin
 2.64633E+06 2.45284      Lin-Lin
 2.6481E+06  2.35106      Lin-Lin
 2.64988E+06 2.39266      Lin-Lin
